user_id,username,display_name,follower_count,following_count
19933035,tw_19933035,Twitter 19933035,15,38
166845078,tw_66845078,Twitter 66845078,19,27
8639402,tw_8639402,Twitter 8639402,1,1
250911289,tw_50911289,Twitter 50911289,42,17
14464369,tw_14464369,Twitter 14464369,60,2
80324287,tw_80324287,Twitter 80324287,25,35
3829151,tw_3829151,Twitter 3829151,36,19
44572624,tw_44572624,Twitter 44572624,14,40
253091523,tw_53091523,Twitter 53091523,9,17
23083404,tw_23083404,Twitter 23083404,15,1
44177692,tw_44177692,Twitter 44177692,4,9
100052945,tw_00052945,Twitter 00052945,4,6
59378077,tw_59378077,Twitter 59378077,1,1
39839316,tw_39839316,Twitter 39839316,84,63
202938733,tw_02938733,Twitter 02938733,1,1
107026086,tw_07026086,Twitter 07026086,6,3
105520076,tw_05520076,Twitter 05520076,4,3
256940796,tw_56940796,Twitter 56940796,1,5
14551276,tw_14551276,Twitter 14551276,23,17
67613844,tw_67613844,Twitter 67613844,14,55
158895928,tw_58895928,Twitter 58895928,0,7
109308227,tw_09308227,Twitter 09308227,0,4
1389951,tw_1389951,Twitter 1389951,2,1
28297965,tw_28297965,Twitter 28297965,23,57
40657605,tw_40657605,Twitter 40657605,1,10
74107696,tw_74107696,Twitter 74107696,13,69
422066630,tw_22066630,Twitter 22066630,38,20
1065921,tw_1065921,Twitter 1065921,34,52
23976386,tw_23976386,Twitter 23976386,8,2
17771860,tw_17771860,Twitter 17771860,67,87
61853583,tw_61853583,Twitter 61853583,22,14
204317520,tw_04317520,Twitter 04317520,76,82
55326534,tw_55326534,Twitter 55326534,1,12
56169454,tw_56169454,Twitter 56169454,22,9
363426409,tw_63426409,Twitter 63426409,52,49
4208931,tw_4208931,Twitter 4208931,15,39
127935456,tw_27935456,Twitter 27935456,35,40
4462381,tw_4462381,Twitter 4462381,5,2
285727668,tw_85727668,Twitter 85727668,6,7
7702232,tw_7702232,Twitter 7702232,28,31
249518215,tw_49518215,Twitter 49518215,7,16
357268791,tw_57268791,Twitter 57268791,18,30
24129206,tw_24129206,Twitter 24129206,33,64
22027186,tw_22027186,Twitter 22027186,41,0
221853923,tw_21853923,Twitter 21853923,2,17
17947097,tw_17947097,Twitter 17947097,1,0
42164376,tw_42164376,Twitter 42164376,36,17
22841103,tw_22841103,Twitter 22841103,21,29
19489341,tw_19489341,Twitter 19489341,5,7
136002468,tw_36002468,Twitter 36002468,1,5
29873662,tw_29873662,Twitter 29873662,11,8
14589257,tw_14589257,Twitter 14589257,71,33
94414805,tw_94414805,Twitter 94414805,28,43
280935165,tw_80935165,Twitter 80935165,69,67
243836182,tw_43836182,Twitter 43836182,11,17
5736262,tw_5736262,Twitter 5736262,2,3
58120486,tw_58120486,Twitter 58120486,0,1
30488144,tw_30488144,Twitter 30488144,1,2
5516192,tw_5516192,Twitter 5516192,12,33
189477029,tw_89477029,Twitter 89477029,30,28
161555365,tw_61555365,Twitter 61555365,9,20
360060570,tw_60060570,Twitter 60060570,1,7
57659674,tw_57659674,Twitter 57659674,10,11
125120339,tw_25120339,Twitter 25120339,22,49
17342842,tw_17342842,Twitter 17342842,18,19
7157132,tw_7157132,Twitter 7157132,8,16
90779436,tw_90779436,Twitter 90779436,20,14
22591657,tw_22591657,Twitter 22591657,6,3
43604169,tw_43604169,Twitter 43604169,9,20
7379562,tw_7379562,Twitter 7379562,10,14
61228125,tw_61228125,Twitter 61228125,5,10
318967677,tw_18967677,Twitter 18967677,33,15
103218859,tw_03218859,Twitter 03218859,12,14
322711543,tw_22711543,Twitter 22711543,7,7
23148563,tw_23148563,Twitter 23148563,22,22
137156454,tw_37156454,Twitter 37156454,32,44
242105719,tw_42105719,Twitter 42105719,1,1
18644074,tw_18644074,Twitter 18644074,10,19
7423322,tw_7423322,Twitter 7423322,8,0
160229483,tw_60229483,Twitter 60229483,5,19
29807718,tw_29807718,Twitter 29807718,7,32
58462957,tw_58462957,Twitter 58462957,95,75
41906364,tw_41906364,Twitter 41906364,15,0
14903310,tw_14903310,Twitter 14903310,40,5
21272026,tw_21272026,Twitter 21272026,10,9
5845242,tw_5845242,Twitter 5845242,17,32
23255992,tw_23255992,Twitter 23255992,12,2
16967011,tw_16967011,Twitter 16967011,5,6
34739714,tw_34739714,Twitter 34739714,6,7
349256925,tw_49256925,Twitter 49256925,1,3
91186251,tw_91186251,Twitter 91186251,8,29
415711683,tw_15711683,Twitter 15711683,21,0
57490887,tw_57490887,Twitter 57490887,28,93
5980142,tw_5980142,Twitter 5980142,10,11
6752812,tw_6752812,Twitter 6752812,13,27
74651704,tw_74651704,Twitter 74651704,29,34
195897346,tw_95897346,Twitter 95897346,18,67
24166202,tw_24166202,Twitter 24166202,9,1
39056518,tw_39056518,Twitter 39056518,7,0
16127669,tw_16127669,Twitter 16127669,24,29
217506336,tw_17506336,Twitter 17506336,14,33
7861312,tw_7861312,Twitter 7861312,139,30
332375645,tw_32375645,Twitter 32375645,13,8
88049417,tw_88049417,Twitter 88049417,6,26
18069427,tw_18069427,Twitter 18069427,14,14
82978967,tw_82978967,Twitter 82978967,3,1
403339965,tw_03339965,Twitter 03339965,3,7
18709570,tw_18709570,Twitter 18709570,18,10
1476651,tw_1476651,Twitter 1476651,22,29
15989935,tw_15989935,Twitter 15989935,6,9
18209478,tw_18209478,Twitter 18209478,9,10
138448899,tw_38448899,Twitter 38448899,0,8
23140494,tw_23140494,Twitter 23140494,16,4
6398912,tw_6398912,Twitter 6398912,4,9
5678622,tw_5678622,Twitter 5678622,17,14
374949999,tw_74949999,Twitter 74949999,7,12
93070905,tw_93070905,Twitter 93070905,2,6
321029318,tw_21029318,Twitter 21029318,6,9
22636185,tw_22636185,Twitter 22636185,2,4
22879382,tw_22879382,Twitter 22879382,2,2
32302688,tw_32302688,Twitter 32302688,6,36
79817691,tw_79817691,Twitter 79817691,8,0
288485704,tw_88485704,Twitter 88485704,22,58
86561505,tw_86561505,Twitter 86561505,20,0
213777144,tw_13777144,Twitter 13777144,45,66
131926467,tw_31926467,Twitter 31926467,14,7
82030021,tw_82030021,Twitter 82030021,32,12
17434613,tw_17434613,Twitter 17434613,26,16
55113,tw_55113,Twitter 55113,15,14
67864340,tw_67864340,Twitter 67864340,46,71
142001754,tw_42001754,Twitter 42001754,12,15
88971791,tw_88971791,Twitter 88971791,24,38
25381076,tw_25381076,Twitter 25381076,7,8
20132407,tw_20132407,Twitter 20132407,15,52
16150457,tw_16150457,Twitter 16150457,15,10
116770718,tw_16770718,Twitter 16770718,0,1
15520280,tw_15520280,Twitter 15520280,50,50
21883798,tw_21883798,Twitter 21883798,2,23
16287001,tw_16287001,Twitter 16287001,19,19
382368139,tw_82368139,Twitter 82368139,2,13
82739072,tw_82739072,Twitter 82739072,1,4
19720714,tw_19720714,Twitter 19720714,9,27
20834745,tw_20834745,Twitter 20834745,14,13
239760107,tw_39760107,Twitter 39760107,20,6
118599144,tw_18599144,Twitter 18599144,0,2
19384258,tw_19384258,Twitter 19384258,13,33
97057975,tw_97057975,Twitter 97057975,5,21
22447088,tw_22447088,Twitter 22447088,7,3
273069361,tw_73069361,Twitter 73069361,1,1
103351876,tw_03351876,Twitter 03351876,11,10
98997127,tw_98997127,Twitter 98997127,27,26
8207762,tw_8207762,Twitter 8207762,33,34
153048176,tw_53048176,Twitter 53048176,8,9
279787626,tw_79787626,Twitter 79787626,37,120
5490392,tw_5490392,Twitter 5490392,22,2
273682368,tw_73682368,Twitter 73682368,15,18
136130217,tw_36130217,Twitter 36130217,2,2
61391304,tw_61391304,Twitter 61391304,1,33
98942778,tw_98942778,Twitter 98942778,73,65
31080039,tw_31080039,Twitter 31080039,14,2
21787625,tw_21787625,Twitter 21787625,3,2
30694402,tw_30694402,Twitter 30694402,6,10
167744987,tw_67744987,Twitter 67744987,4,9
16126957,tw_16126957,Twitter 16126957,39,36
17794560,tw_17794560,Twitter 17794560,3,3
21734241,tw_21734241,Twitter 21734241,11,10
3026061,tw_3026061,Twitter 3026061,15,14
261001122,tw_61001122,Twitter 61001122,23,31
118902602,tw_18902602,Twitter 18902602,16,28
81446304,tw_81446304,Twitter 81446304,1,9
61246483,tw_61246483,Twitter 61246483,0,1
225784456,tw_25784456,Twitter 25784456,39,45
384388981,tw_84388981,Twitter 84388981,27,7
214328887,tw_14328887,Twitter 14328887,53,92
95820486,tw_95820486,Twitter 95820486,14,37
22857385,tw_22857385,Twitter 22857385,17,43
207936757,tw_07936757,Twitter 07936757,25,12
220368467,tw_20368467,Twitter 20368467,29,65
19346439,tw_19346439,Twitter 19346439,23,18
365295739,tw_65295739,Twitter 65295739,0,4
21982720,tw_21982720,Twitter 21982720,38,12
237779616,tw_37779616,Twitter 37779616,6,13
34428380,tw_34428380,Twitter 34428380,268,20
226629405,tw_26629405,Twitter 26629405,37,55
220226018,tw_20226018,Twitter 20226018,1,5
310087940,tw_10087940,Twitter 10087940,10,23
280725732,tw_80725732,Twitter 80725732,8,40
113058991,tw_13058991,Twitter 13058991,25,41
8963722,tw_8963722,Twitter 8963722,33,2
325054079,tw_25054079,Twitter 25054079,7,4
222640532,tw_22640532,Twitter 22640532,28,47
1715051,tw_1715051,Twitter 1715051,23,14
78756744,tw_78756744,Twitter 78756744,18,22
122771847,tw_22771847,Twitter 22771847,4,39
32557121,tw_32557121,Twitter 32557121,0,1
148112305,tw_48112305,Twitter 48112305,20,12
55949049,tw_55949049,Twitter 55949049,1,7
19916572,tw_19916572,Twitter 19916572,10,14
107511013,tw_07511013,Twitter 07511013,3,16
18183592,tw_18183592,Twitter 18183592,31,22
17140787,tw_17140787,Twitter 17140787,18,4
79797834,tw_79797834,Twitter 79797834,27,9
26280712,tw_26280712,Twitter 26280712,63,14
15128907,tw_15128907,Twitter 15128907,12,34
163568016,tw_63568016,Twitter 63568016,1,6
16218063,tw_16218063,Twitter 16218063,8,18
62418341,tw_62418341,Twitter 62418341,7,11
463952369,tw_63952369,Twitter 63952369,35,108
47779423,tw_47779423,Twitter 47779423,8,8
16079941,tw_16079941,Twitter 16079941,20,26
316604582,tw_16604582,Twitter 16604582,3,19
14630319,tw_14630319,Twitter 14630319,9,25
22273748,tw_22273748,Twitter 22273748,25,24
6209332,tw_6209332,Twitter 6209332,9,9
14220163,tw_14220163,Twitter 14220163,7,15
231796277,tw_31796277,Twitter 31796277,11,3
14819030,tw_14819030,Twitter 14819030,13,18
26534772,tw_26534772,Twitter 26534772,2,4
20134640,tw_20134640,Twitter 20134640,6,7
385606113,tw_85606113,Twitter 85606113,3,4
92513019,tw_92513019,Twitter 92513019,0,3
382823424,tw_82823424,Twitter 82823424,4,2
27868406,tw_27868406,Twitter 27868406,14,18
24942585,tw_24942585,Twitter 24942585,46,29
145103770,tw_45103770,Twitter 45103770,1,3
187744415,tw_87744415,Twitter 87744415,15,13
16441489,tw_16441489,Twitter 16441489,0,1
314038032,tw_14038032,Twitter 14038032,6,4
22558481,tw_22558481,Twitter 22558481,2,8
14791162,tw_14791162,Twitter 14791162,115,55
145091006,tw_45091006,Twitter 45091006,5,1
45134201,tw_45134201,Twitter 45134201,15,37
35550889,tw_35550889,Twitter 35550889,2,15
260588454,tw_60588454,Twitter 60588454,3,2
8039442,tw_8039442,Twitter 8039442,12,9
899701,tw_899701,Twitter 899701,4,15
360245938,tw_60245938,Twitter 60245938,11,18
22811404,tw_22811404,Twitter 22811404,15,20
250178329,tw_50178329,Twitter 50178329,20,33
362391461,tw_62391461,Twitter 62391461,2,0
21200516,tw_21200516,Twitter 21200516,41,42
34747631,tw_34747631,Twitter 34747631,20,24
156176094,tw_56176094,Twitter 56176094,15,19
6194262,tw_6194262,Twitter 6194262,21,20
167688372,tw_67688372,Twitter 67688372,9,3
31401966,tw_31401966,Twitter 31401966,4,14
462541005,tw_62541005,Twitter 62541005,29,25
17363890,tw_17363890,Twitter 17363890,14,18
17983020,tw_17983020,Twitter 17983020,0,1
86626528,tw_86626528,Twitter 86626528,6,3
24713557,tw_24713557,Twitter 24713557,12,10
304794994,tw_04794994,Twitter 04794994,2,4
43289545,tw_43289545,Twitter 43289545,2,2
233336165,tw_33336165,Twitter 33336165,27,10
338517106,tw_38517106,Twitter 38517106,5,20
20427778,tw_20427778,Twitter 20427778,10,5
14888584,tw_14888584,Twitter 14888584,16,15
146598800,tw_46598800,Twitter 46598800,12,12
27702153,tw_27702153,Twitter 27702153,9,2
148497957,tw_48497957,Twitter 48497957,40,4
48773664,tw_48773664,Twitter 48773664,24,0
18734310,tw_18734310,Twitter 18734310,3,5
84466455,tw_84466455,Twitter 84466455,9,0
20177423,tw_20177423,Twitter 20177423,109,53
105895378,tw_05895378,Twitter 05895378,40,51
207878118,tw_07878118,Twitter 07878118,7,3
90504919,tw_90504919,Twitter 90504919,0,6
26829539,tw_26829539,Twitter 26829539,9,5
20274104,tw_20274104,Twitter 20274104,15,7
26841335,tw_26841335,Twitter 26841335,47,52
22461427,tw_22461427,Twitter 22461427,33,10
50329304,tw_50329304,Twitter 50329304,6,5
88974843,tw_88974843,Twitter 88974843,6,2
13018112,tw_13018112,Twitter 13018112,78,69
52205516,tw_52205516,Twitter 52205516,1,1
135268094,tw_35268094,Twitter 35268094,3,13
45578562,tw_45578562,Twitter 45578562,31,23
213089141,tw_13089141,Twitter 13089141,2,5
83943787,tw_83943787,Twitter 83943787,117,83
5410072,tw_5410072,Twitter 5410072,9,13
28281437,tw_28281437,Twitter 28281437,8,14
17217640,tw_17217640,Twitter 17217640,38,0
8369072,tw_8369072,Twitter 8369072,8,0
42979224,tw_42979224,Twitter 42979224,14,43
15484063,tw_15484063,Twitter 15484063,41,54
17861062,tw_17861062,Twitter 17861062,2,2
6550132,tw_6550132,Twitter 6550132,31,33
16363491,tw_16363491,Twitter 16363491,17,40
1047961,tw_1047961,Twitter 1047961,9,24
235163686,tw_35163686,Twitter 35163686,1,11
8936082,tw_8936082,Twitter 8936082,49,3
38190358,tw_38190358,Twitter 38190358,28,76
36686415,tw_36686415,Twitter 36686415,26,0
1043241,tw_1043241,Twitter 1043241,45,30
93746096,tw_93746096,Twitter 93746096,6,6
44682832,tw_44682832,Twitter 44682832,27,42
27703441,tw_27703441,Twitter 27703441,6,5
16858804,tw_16858804,Twitter 16858804,9,5
43736146,tw_43736146,Twitter 43736146,15,3
53222305,tw_53222305,Twitter 53222305,6,4
270449528,tw_70449528,Twitter 70449528,89,93
77645932,tw_77645932,Twitter 77645932,3,5
17248121,tw_17248121,Twitter 17248121,17,0
11317392,tw_11317392,Twitter 11317392,45,34
15999863,tw_15999863,Twitter 15999863,10,10
19415126,tw_19415126,Twitter 19415126,15,29
23930272,tw_23930272,Twitter 23930272,11,7
123901107,tw_23901107,Twitter 23901107,4,18
54890813,tw_54890813,Twitter 54890813,17,41
211614808,tw_11614808,Twitter 11614808,47,67
192281027,tw_92281027,Twitter 92281027,5,18
14415108,tw_14415108,Twitter 14415108,31,42
25970331,tw_25970331,Twitter 25970331,58,51
28482819,tw_28482819,Twitter 28482819,5,6
85923804,tw_85923804,Twitter 85923804,12,6
143838260,tw_43838260,Twitter 43838260,21,40
15154217,tw_15154217,Twitter 15154217,46,28
238308325,tw_38308325,Twitter 38308325,44,54
18995454,tw_18995454,Twitter 18995454,10,39
12611642,tw_12611642,Twitter 12611642,34,32
93879328,tw_93879328,Twitter 93879328,2,4
21308602,tw_21308602,Twitter 21308602,6,0
20648508,tw_20648508,Twitter 20648508,3,17
19033675,tw_19033675,Twitter 19033675,5,4
17037417,tw_17037417,Twitter 17037417,6,6
41269095,tw_41269095,Twitter 41269095,2,1
260426661,tw_60426661,Twitter 60426661,10,2
166002579,tw_66002579,Twitter 66002579,2,0
20479813,tw_20479813,Twitter 20479813,19,4
59525600,tw_59525600,Twitter 59525600,2,0
59557446,tw_59557446,Twitter 59557446,8,4
292970754,tw_92970754,Twitter 92970754,24,22
417927586,tw_17927586,Twitter 17927586,35,34
274153775,tw_74153775,Twitter 74153775,76,98
66561957,tw_66561957,Twitter 66561957,15,6
281635993,tw_81635993,Twitter 81635993,22,11
72818790,tw_72818790,Twitter 72818790,61,66
14326003,tw_14326003,Twitter 14326003,3,3
172443193,tw_72443193,Twitter 72443193,1,10
19568471,tw_19568471,Twitter 19568471,59,28
15575251,tw_15575251,Twitter 15575251,63,33
81704742,tw_81704742,Twitter 81704742,56,33
23575595,tw_23575595,Twitter 23575595,31,18
237851779,tw_37851779,Twitter 37851779,7,16
19079595,tw_19079595,Twitter 19079595,3,8
102434415,tw_02434415,Twitter 02434415,2,1
14685759,tw_14685759,Twitter 14685759,7,5
4379101,tw_4379101,Twitter 4379101,16,18
90057908,tw_90057908,Twitter 90057908,25,37
22486912,tw_22486912,Twitter 22486912,6,4
23135992,tw_23135992,Twitter 23135992,36,39
376623787,tw_76623787,Twitter 76623787,3,1
18879645,tw_18879645,Twitter 18879645,1,0
90746337,tw_90746337,Twitter 90746337,9,17
93906304,tw_93906304,Twitter 93906304,4,7
16507381,tw_16507381,Twitter 16507381,4,5
25512395,tw_25512395,Twitter 25512395,28,14
23235056,tw_23235056,Twitter 23235056,17,62
46241569,tw_46241569,Twitter 46241569,31,27
15858135,tw_15858135,Twitter 15858135,25,47
19784831,tw_19784831,Twitter 19784831,135,0
108669535,tw_08669535,Twitter 08669535,10,77
9641022,tw_9641022,Twitter 9641022,1,1
36098990,tw_36098990,Twitter 36098990,10,22
1269251,tw_1269251,Twitter 1269251,42,36
216299334,tw_16299334,Twitter 16299334,5,3
43212584,tw_43212584,Twitter 43212584,9,21
100844057,tw_00844057,Twitter 00844057,7,1
45957677,tw_45957677,Twitter 45957677,2,4
16583672,tw_16583672,Twitter 16583672,28,10
29758446,tw_29758446,Twitter 29758446,3,0
28184452,tw_28184452,Twitter 28184452,14,17
35281724,tw_35281724,Twitter 35281724,0,1
24280870,tw_24280870,Twitter 24280870,9,9
24871896,tw_24871896,Twitter 24871896,38,47
7668432,tw_7668432,Twitter 7668432,3,5
18959811,tw_18959811,Twitter 18959811,3,2
19344585,tw_19344585,Twitter 19344585,11,15
11348282,tw_11348282,Twitter 11348282,98,39
29206754,tw_29206754,Twitter 29206754,1,4
83250773,tw_83250773,Twitter 83250773,15,0
399404516,tw_99404516,Twitter 99404516,3,4
49227164,tw_49227164,Twitter 49227164,4,13
64093842,tw_64093842,Twitter 64093842,17,19
7065032,tw_7065032,Twitter 7065032,9,7
128292609,tw_28292609,Twitter 28292609,34,19
19722699,tw_19722699,Twitter 19722699,19,11
18131039,tw_18131039,Twitter 18131039,30,20
23375688,tw_23375688,Twitter 23375688,32,0
35895696,tw_35895696,Twitter 35895696,3,19
17865810,tw_17865810,Twitter 17865810,1,1
7081402,tw_7081402,Twitter 7081402,57,56
263451932,tw_63451932,Twitter 63451932,2,1
11167502,tw_11167502,Twitter 11167502,9,1
79004401,tw_79004401,Twitter 79004401,1,4
18953266,tw_18953266,Twitter 18953266,32,33
15227791,tw_15227791,Twitter 15227791,13,1
50901147,tw_50901147,Twitter 50901147,9,29
58829577,tw_58829577,Twitter 58829577,0,13
24160143,tw_24160143,Twitter 24160143,0,4
154579089,tw_54579089,Twitter 54579089,16,41
86799233,tw_86799233,Twitter 86799233,2,7
1403031,tw_1403031,Twitter 1403031,15,30
192023970,tw_92023970,Twitter 92023970,4,22
16674726,tw_16674726,Twitter 16674726,33,38
74292251,tw_74292251,Twitter 74292251,1,0
53878981,tw_53878981,Twitter 53878981,8,2
75974281,tw_75974281,Twitter 75974281,15,16
14239780,tw_14239780,Twitter 14239780,10,9
10971502,tw_10971502,Twitter 10971502,31,37
1435461,tw_1435461,Twitter 1435461,65,1
15162193,tw_15162193,Twitter 15162193,47,108
257236842,tw_57236842,Twitter 57236842,40,53
22608619,tw_22608619,Twitter 22608619,6,11
137320881,tw_37320881,Twitter 37320881,10,28
260333203,tw_60333203,Twitter 60333203,2,1
41141618,tw_41141618,Twitter 41141618,14,1
128968339,tw_28968339,Twitter 28968339,6,32
1712051,tw_1712051,Twitter 1712051,4,9
11726932,tw_11726932,Twitter 11726932,30,26
96770886,tw_96770886,Twitter 96770886,11,10
17019152,tw_17019152,Twitter 17019152,7,5
355823615,tw_55823615,Twitter 55823615,20,14
520809979,tw_20809979,Twitter 20809979,11,27
41648744,tw_41648744,Twitter 41648744,6,0
236184723,tw_36184723,Twitter 36184723,34,95
126146818,tw_26146818,Twitter 26146818,40,3
349719041,tw_49719041,Twitter 49719041,1,1
18948541,tw_18948541,Twitter 18948541,29,12
52488565,tw_52488565,Twitter 52488565,22,3
